eName,isPlanet,semimajorAxis,perihelion,aphelion,eccentricity,inclination,density,gravity,escape,meanRadius,equaRadius,polarRadius,flattening,dimension,sideralOrbit,sideralRotation,discoveryDate,mass_kg,volume,orbit_type,orbits,bondAlbido,geomAlbido,RV_abs,p_transit,transit_visibility,transit_depth,massj,semimajorAxis_AU,grav_int
Albiorix,FALSE,16401100,0,0,0.469,34,1,0,0,13,0,0,0,NA,783.5,13.32,09/11/2000,2.23E+016,NA,Secondary,Saturn,NA,NA,NA,0.0424578229509,7.64240813116193,3.48531089249606E-10,1.17368421052632E-11,0.109634581851037,1.10102755648988E+016
Skathi,FALSE,15614300,0,0,0.27,148.5,1,0,0,3,0,0,0,NA,728.2,0,23/09/2000,350000000000000,NA,Secondary,Saturn,NA,NA,NA,0.044596619765215,8.02739155773874,1.85608272381447E-11,1.84210526315789E-13,0.104375148703236,190661183506170
Erriapus,FALSE,17611400,0,0,0.474,34.6,1,0,0,4,0,0,0,NA,871.2,0,23/09/2000,680000000000000,NA,Secondary,Saturn,NA,NA,NA,0.039539502822036,7.11711050796643,3.29970262011461E-11,3.57894736842105E-13,0.117724937645119,291179254091111
Siarnaq,FALSE,18015400,0,0,0.295,45.6,1,0,0,16,0,0,0,NA,895.6,0,23/09/2000,4.35E+016,NA,Secondary,Saturn,NA,NA,NA,0.038653485351422,6.95762736325588,5.27952419218338E-10,2.28947368421053E-11,0.120425510842515,1.78008490359417E+016
Thrymr,FALSE,20439600,0,0,0.47,175,1,0,0,3,0,0,0,NA,1094.3,0,23/09/2000,230000000000000,NA,Secondary,Saturn,NA,NA,NA,0.034068425996595,6.13231667938707,1.85608272381447E-11,1.21052631578947E-13,0.136630286944318,73117667691422.9
Narvi,FALSE,19417300,0,0,0.431,145.8,1,0,0,3,0,0,0,NA,1003.9,0,05/02/2003,230000000000000,NA,Secondary,Saturn,NA,NA,NA,0.035862092051933,6.45517656934795,1.85608272381447E-11,1.21052631578947E-13,0.129796633529223,81019476666392
Methone,FALSE,194440,194421,194459,0,0,1,0,0,1.6,0,0,0,NA,1.01,0,01/06/2004,20000000000000,NA,Secondary,Saturn,NA,NA,NA,3.58127751491463,644.629952684633,5.27952419218338E-12,1.05263157894737E-14,0.001299751120054,7.02583667131188E+016
Pallene,FALSE,212280,0,0,0,0,1,0,0,33,0,0,0,5x4x4,1.14,0,01/06/2004,60000000000000,NA,Secondary,Saturn,NA,NA,NA,3.28045505935557,590.481910684002,2.24586009581551E-09,3.1578947368421E-14,0.001419004154315,1.76836687532481E+017
Polydeuces,FALSE,377200,0,0,0,0,1,0,0,2,0,0,0,3x2x2,2.74,0,21/10/2004,10000000000000,NA,Secondary,Saturn,NA,NA,NA,1.84608695652174,332.295652173913,8.24925655028653E-12,5.26315789473684E-15,0.00252142626252,9.33460425595081E+015
Daphnis,FALSE,136500,0,0,0,0,0.34,0,0,33,0,0,0,9x8x6,0.594,0,01/05/2009,100000000000000,NA,Secondary,Saturn,NA,NA,NA,5.10164835164835,918.296703296703,2.24586009581551E-09,5.26315789473684E-14,0.00091244614219,7.12810315447678E+017
Aegir,FALSE,20749800,0,0,0.252,166.7,1,0,0,3,0,0,0,NA,1116.5,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.033559118642107,6.04064135557933,1.85608272381447E-11,7.89473684210526E-14,0.138703845869646,46270341801680.7
Bebhionn,FALSE,17117800,0,0,0.469,35,1,0,0,3,0,0,0,NA,834.8,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.040679584993399,7.32232529881176,1.85608272381447E-11,7.89473684210526E-14,0.114425425441567,67988372002407.7
Bergelmir,FALSE,19338300,0,0,0.142,158.5,1,0,0,3,0,0,0,NA,1005.9,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.036008594343867,6.48154698189603,1.85608272381447E-11,7.89473684210526E-14,0.129268551146564,53271380475388.6
Bestla,FALSE,20278000,0,0,0.521,145.2,1,0,0,3,0,0,0,NA,1083.6,0,13/12/2004,230000000000000,NA,Secondary,Saturn,NA,NA,NA,0.034339925041917,6.18118650754512,1.85608272381447E-11,1.21052631578947E-13,0.13555005766536,74287693981947.6
Farbauti,FALSE,20387000,0,0,0.206,156.4,1,0,0,3,0,0,0,NA,1086.1,0,12/12/2004,90000000000000,NA,Secondary,Saturn,NA,NA,NA,0.034156325109138,6.14813851964487,1.85608272381447E-11,4.73684210526316E-14,0.136278677661687,28759090160358.6
Fenrir,FALSE,22454800,0,0,0.136,164.9,1,0,0,2,0,0,0,NA,1260.3,0,13/12/2004,50000000000000,NA,Secondary,Saturn,NA,NA,NA,0.031010919714271,5.58196554856868,8.24925655028653E-12,2.63157894736842E-14,0.150101066913113,13170155435062.8
Fornjot,FALSE,25151200,0,0,0.206,170.4,1,0,0,3,0,0,0,NA,1490.9,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.027686352937434,4.98354352873819,1.85608272381447E-11,7.89473684210526E-14,0.168125387629598,31492933518069.4
Hati,FALSE,19775000,0,0,0.372,165.8,1,0,0,3,0,0,0,NA,1038.7,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.035213400758534,6.33841213653603,1.85608272381447E-11,7.89473684210526E-14,0.132187710342859,50944529240939.1
Hyrrokkin,FALSE,18437300,0,0,0.333,151.4,1,0,0,4,0,0,0,NA,931.8,0,12/12/2004,350000000000000,NA,Secondary,Saturn,NA,NA,NA,0.037768328334409,6.79829910019363,3.29970262011461E-11,1.84210526315789E-13,0.1232457381494,136745385048971
Kari,FALSE,22077100,0,0,0.478,156.3,1,0,0,3,0,0,0,NA,1233.6,0,12/12/2004,230000000000000,NA,Secondary,Saturn,NA,NA,NA,0.031541506810224,5.67747122584035,1.85608272381447E-11,1.21052631578947E-13,0.147576298357033,62673372510071.4
Loge,FALSE,23065500,0,0,0.335,173.1,1,0,0,3,0,0,0,NA,1312,0,13/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.030189893997529,5.43418091955518,1.85608272381447E-11,7.89473684210526E-14,0.154183344268683,37445944643337.6
Skoll,FALSE,17663300,0,0,0.464,161.2,1,0,0,3,0,0,0,NA,878.3,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.039423267452854,7.09618814151376,1.85608272381447E-11,7.89473684210526E-14,0.118071867716764,63853814660109.5
Surtur,FALSE,22920400,0,0,0.451,177.5,1,0,0,3,0,0,0,NA,1297.7,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.030381014292944,5.46858257272997,1.85608272381447E-11,7.89473684210526E-14,0.153213410677242,37921556320557.8
Anthe,FALSE,197700,0,0,0.001,0.1,1,0,0,1,0,0,0,NA,1.04,0,30/05/2007,5000000000000,NA,Secondary,Saturn,NA,NA,NA,3.52222053616591,633.999696509864,2.06231413757163E-12,2.63157894736842E-15,0.001321542874072,1.69901003676831E+016
Jarnsaxa,FALSE,19356400,0,0,0.216,163.3,1,0,0,3,0,0,0,NA,964.7,0,05/01/2006,100000000000000,NA,Secondary,Saturn,NA,NA,NA,0.035974923022876,6.47548614411771,1.85608272381447E-11,5.26315789473684E-14,0.129389542173477,35447866569085.9
Greip,FALSE,18442200,0,0,0.326,179.8,1,0,0,3,0,0,0,NA,921.2,0,05/01/2006,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.03775823925562,6.79648306601165,1.85608272381447E-11,7.89473684210526E-14,0.123278492626299,58574026961600.7
Tarqeq,FALSE,17909900,0,0,0.16,46.1,1,0,0,3,0,0,0,NA,887.5,0,05/01/2006,230000000000000,NA,Secondary,Saturn,NA,NA,NA,0.038880451593811,6.99848128688602,1.85608272381447E-11,1.21052631578947E-13,0.119720286901116,95231536796871.3
Aegaeon,FALSE,167500,0,0,0.0002,0.001,1,0,0,0.5,0,0,0,NA,0.808,19.63,15/08/2008,100000000000,NA,Secondary,Saturn,NA,NA,NA,4.15726865671642,748.308358208955,5.15578534392908E-13,5.26315789473684E-17,0.00111966834298,473379728224549
S/2004 S 7,FALSE,21005800,0,0,0.58,165.1,1,0,0,3,0,0,0,NA,1103,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.033150129964105,5.96702339353893,1.85608272381447E-11,7.89473684210526E-14,0.140415100172947,45149410623007
S/2004 S 12,FALSE,19867500,0,0,0.401,164,1,0,0,3,0,0,0,NA,1048,0,12/12/2004,90000000000000,NA,Secondary,Saturn,NA,NA,NA,0.035049452623632,6.30890147225368,1.85608272381447E-11,4.73684210526316E-14,0.132806034651668,30282752339572.4
S/2004 S 13,FALSE,18408700,0,0,0.273,167.4,1,0,0,3,0,0,0,NA,906,0,12/12/2004,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.037826951387116,6.80885124968086,1.85608272381447E-11,7.89473684210526E-14,0.123054558957703,58787405997392.2
S/2004 S 17,FALSE,19449900,0,0,0.259,166.6,1,0,0,2,0,0,0,NA,986,0,13/12/2004,50000000000000,NA,Secondary,Saturn,NA,NA,NA,0.03580193214361,6.4443477858498,8.24925655028653E-12,2.63157894736842E-14,0.130014551069409,17553937086431.4
S/2006 S 1,FALSE,18797400,0,0,0.13,154.2,1,0,0,3,0,0,0,NA,970,0,04/01/2006,100000000000000,NA,Secondary,Saturn,NA,NA,NA,0.037044750869801,6.66805515656421,1.85608272381447E-11,5.26315789473684E-14,0.125652857972129,37587523489714.5
S/2006 S 3,FALSE,22100100,0,0,0.471,150.8,1,0,0,3,0,0,0,NA,1142,0,05/01/2006,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.031508680956195,5.67156257211506,1.85608272381447E-11,7.89473684210526E-14,0.147730043860845,40788906272652.9
S/2007 S 2,FALSE,16723300,0,0,0.218,176.7,1,0,0,3,0,0,0,NA,800,0,01/05/2007,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.041639209964541,7.49505779361729,1.85608272381447E-11,7.89473684210526E-14,0.111788355821832,71233876083028
S/2007 S 3,FALSE,18981900,0,0,0.13,177.2,1,0,0,3,0,0,0,NA,1100,0,01/05/2007,150000000000000,NA,Secondary,Saturn,NA,NA,NA,0.036684683830386,6.60324308946944,1.85608272381447E-11,7.89473684210526E-14,0.126886164296187,55290583794420.1
S/2009 S 1,FALSE,117000,0,0,0,0,1,0,0,0.3,0,0,0,NA,0.4715,0,26/07/2009,100000000000,NA,Secondary,Saturn,NA,NA,NA,5.95164358974359,1071.29584615385,1.85608272381447E-13,5.26315789473684E-17,0.000782096693305,970214040470451
Ariel,FALSE,190900,190670,191130,0.0012,0.04,1.59,0,0,581.1,0,0,0,NA,2.52038,60.4891,24/10/1851,1.29E+021,NA,Secondary,Uranus,NA,NA,NA,3.65072341540073,657.130214772132,6.96396484118745E-07,6.78947368421053E-07,0.001276087681641,4.70129098167787E+024
Umbriel,FALSE,266000,265100,267500,0.0039,0.13,1.46,0,0,584.7,0,0,0,NA,4.14418,99.499,24/10/1851,1.22E+021,NA,Secondary,Uranus,NA,NA,NA,2.62002518796992,471.604533834586,7.05051769076437E-07,6.42105263157895E-07,0.001778100174523,2.29000186556617E+024
Titania,FALSE,436300,435800,436800,0.0011,0.08,1.66,0,0,788.9,0,0,0,NA,8.70587,208.9408,11/01/1787,3.42E+021,NA,Secondary,Uranus,NA,NA,NA,1.59782466192986,287.608439147376,1.28350844668746E-06,1.8E-06,0.002916485361446,2.38613471302368E+024
Oberon,FALSE,583500,582702,584336,0.0014,0.07,1.56,0,0,761.4,0,0,0,NA,13.46323,323.1176,11/01/1787,2.88E+021,NA,Secondary,Uranus,NA,NA,NA,1.19469305912596,215.044750642674,1.19558529248184E-06,1.51578947368421E-06,0.003900456585844,1.12344042135593E+024
Miranda,FALSE,129900,129703,130041,0.0013,4.34,1.2,0,0,240,0,0,0,NA,1.41348,33.9235,16/02/1948,6.6E+019,NA,Secondary,Uranus,NA,NA,NA,5.3624480369515,965.24064665127,1.18789294324126E-07,3.47368421052632E-08,0.000868327867183,5.19475311440493E+023
Cordelia,FALSE,49800,0,0,0.0003,0.08,1,0,0,20,0,0,0,NA,0.33503,0,20/01/1986,4.5E+016,NA,Secondary,Uranus,NA,NA,NA,13.9831726907631,2516.97108433735,8.24925655028653E-10,2.36842105263158E-11,0.000332892438689,2.40986717956162E+021
Ophelia,FALSE,53800,0,0,0.0099,0.1,1,0,0,21,0,0,0,NA,0.3764,0,20/01/1986,5.4E+016,NA,Secondary,Uranus,NA,NA,NA,12.9435501858736,2329.83903345725,9.0948053466909E-10,2.84210526315789E-11,0.000359630787178,2.47781277207335E+021
Bianca,FALSE,59200,0,0,0.0009,0.19,1,0,0,27,0,0,0,NA,0.43458,0,23/01/1986,9.2E+016,NA,Secondary,Uranus,NA,NA,NA,11.7629898648649,2117.33817567568,1.50342700628972E-09,4.8421052631579E-11,0.000395727557638,3.48645201789627E+021
Cressida,FALSE,61800,0,0,0.0004,0.01,1,0,0,41,0,0,0,NA,0.46357,0,09/01/1986,3.4E+017,NA,Secondary,Uranus,NA,NA,NA,11.2683333333333,2028.3,3.46675006525792E-09,1.78947368421053E-10,0.000413107484156,1.1823369047245E+022
Desdemona,FALSE,62700,0,0,0.0001,0.11,1,0,0,35,0,0,0,NA,0.47365,0,13/01/1986,1.8E+017,NA,Secondary,Uranus,NA,NA,NA,11.1064912280702,1999.16842105263,2.52633481852525E-09,9.47368421052632E-11,0.000419123612566,6.08102378608548E+021
Juliet,FALSE,64400,0,0,0.0007,0.07,1,0,0,53,0,0,0,NA,0.49307,0,03/01/1986,5.6E+017,NA,Secondary,Uranus,NA,NA,NA,10.8135869565217,1946.44565217391,5.79304041243872E-09,2.94736842105263E-10,0.000430487410674,1.79331082905752E+022
Portia,FALSE,66100,0,0,0.0001,0.06,1,0,0,70,0,0,0,NA,0.5132,0,03/01/1986,1.7E+018,NA,Secondary,Uranus,NA,NA,NA,10.5357337367625,1896.43207261725,1.0105339274101E-08,8.94736842105263E-10,0.000441851208782,5.16755706409168E+022
Rosalind,FALSE,69900,0,0,0.0001,0.28,1,0,0,36,0,0,0,NA,0.55846,0,13/01/1986,2.5E+016,NA,Secondary,Uranus,NA,NA,NA,9.96248927038627,1793.24806866953,2.67275912229284E-09,1.31578947368421E-11,0.000467252639847,6.79555506435722E+020
Belinda,FALSE,75300,0,0,0.0001,0.03,1,0,0,45,0,0,0,NA,0.62353,0,13/01/1986,4.9E+017,NA,Secondary,Uranus,NA,NA,NA,9.24816733067729,1664.67011952191,4.17618612858256E-09,2.57894736842105E-10,0.000503349410307,1.14774499170207E+022
Puck,FALSE,86000,0,0,0.0001,0.32,1,0,0,81,0,0,0,NA,0.76183,0,30/12/1985,2.9E+018,NA,Secondary,Uranus,NA,NA,NA,8.09794186046512,1457.62953488372,1.35308430566075E-08,1.52631578947368E-09,0.000574874492515,5.20763304488913E+022
Caliban,FALSE,7231100,0,0,0.1812,141.53,1,0,0,36,0,0,0,NA,-579.5,0,06/09/1997,2.5E+017,NA,Secondary,Uranus,NA,NA,NA,0.096303190385972,17.3345742694749,2.67275912229284E-09,1.31578947368421E-10,0.048336917939835,6.34995360797789E+017
Sycorax,FALSE,12179400,0,0,0.5219,159.42,1,0,0,75,0,0,0,NA,-1283.4,0,06/09/1997,2.3E+018,NA,Secondary,Uranus,NA,NA,NA,0.057179910340411,10.292383861274,1.16005170238404E-08,1.21052631578947E-09,0.081414260396956,2.05927964555989E+018
Prospero,FALSE,16276800,0,0,0.4445,151.83,1,0,0,25,0,0,0,NA,-1977.3,0,18/07/1999,8.5E+016,NA,Secondary,Uranus,NA,NA,NA,0.042782795144009,7.70090312592156,1.28894633598227E-09,4.47368421052632E-11,0.108803687671739,4.26108453449127E+016
Setebos,FALSE,17420400,0,0,0.5908,158.24,1,0,0,24,0,0,0,NA,-2234.8,0,18/07/1999,7.5E+016,NA,Secondary,Uranus,NA,NA,NA,0.039974168216574,7.19535027898326,1.18789294324126E-09,3.94736842105263E-11,0.116448181504765,3.28234552544478E+016
Stephano,FALSE,8007400,0,0,0.2248,143.82,1,0,0,16,0,0,0,NA,-676.5,0,18/07/1999,2.2E+016,NA,Secondary,Uranus,NA,NA,NA,0.086964308015086,15.6535754427155,5.27952419218338E-10,1.15789473684211E-11,0.053526162922852,4.55699877817829E+016
Trinculo,FALSE,8505200,0,0,0.2194,166.93,1,0,0,9,0,0,0,NA,-758.1,0,13/08/2001,3900000000000000,NA,Secondary,Uranus,NA,NA,NA,0.081873559704651,14.7372407468372,1.67047445143302E-10,2.05263157894737E-12,0.056853750392318,7160359454783080
Francisco,FALSE,4282900,0,0,0.1324,147.25,1,0,0,11,0,0,0,NA,-266.6,0,13/08/2001,7200000000000000,NA,Secondary,Uranus,NA,NA,NA,0.162589133531019,29.2660440355834,2.49540010646168E-10,3.78947368421053E-12,0.028629418185964,5.21309820770024E+016
Margaret,FALSE,23808000,0,0,0.6772,57.37,1,0,0,10,0,0,0,NA,1694.8,0,29/08/2003,5400000000000000,NA,Secondary,Uranus,NA,NA,NA,0.029248655913979,5.26475806451613,2.06231413757163E-10,2.84210526315789E-12,0.159146650206967,1.26528165342905E+015
Ferdinand,FALSE,20430000,0,0,0.3993,169.79,1,0,0,10,0,0,0,NA,-2823.4,0,13/08/2001,5400000000000000,NA,Secondary,Uranus,NA,NA,NA,0.034084777288302,6.13525991189427,2.06231413757163E-10,2.84210526315789E-12,0.136566114907944,1718289377502636
Perdita,FALSE,76417,0,0,0,0.47,1,0,0,13,0,0,0,NA,0.638,0,18/01/1986,1.8E+019,NA,Secondary,Uranus,NA,NA,NA,9.11256657550022,1640.26198359004,3.48531089249606E-10,9.47368421052631E-09,0.000510816094122,4.09384896158532E+023
Mab,FALSE,97736,0,0,0,0.13,1,0,0,12,0,0,0,NA,0.923,0,25/08/2003,1E+016,NA,Secondary,Uranus,NA,NA,NA,7.12484652533355,1282.47237456004,2.96973235810315E-10,5.26315789473684E-12,0.000653324806982,1.39036925903411E+020
Cupid,FALSE,74392,0,0,0,0.1,1,0,0,9,0,0,0,NA,0.613,0,25/08/2003,3800000000000000,NA,Secondary,Uranus,NA,NA,NA,9.36056296375955,1684.90133347672,1.67047445143302E-10,2E-12,0.0004972798052,9.11948694459108E+019
Triton,FALSE,354759,354753,354765,2E-05,157.345,2.05,0.78,0,1353.4,0,0,0,NA,5.87685,141.0444,10/10/1846,2.14E+022,NA,Secondary,Neptune,NA,NA,NA,1.96667427746724,354.001369944103,3.77752339985864E-06,1.12631578947368E-05,0.002371417442909,2.25832378192121E+025
Nereid,FALSE,5513818,1372000,9655000,0.7512,7.23,1,0.071,0,170,0,0,0,NA,360.13619,0,01/05/1949,3E+019,NA,Secondary,Neptune,NA,NA,NA,0.126321180713618,22.7378125284512,5.96008785758202E-08,1.57894736842105E-08,0.036857596797332,1.31055629193025E+020
Naiad,FALSE,48227,0,0,0.0003,4.74,1,0.01,0,33,0,0,0,48 x 30 x 26,0.2944,0,18/09/1989,2E+017,NA,Secondary,Neptune,NA,NA,NA,14.439525576959,2599.11460385261,2.24586009581551E-09,1.05263157894737E-10,0.000322377583146,1.14205962992793E+022
Thalassa,FALSE,50074,0,0,0.0002,0.21,1,0.013,0,33,0,0,0,54 x 50 x 26,0.31149,0,18/09/1989,4E+017,NA,Secondary,Neptune,NA,NA,NA,13.9069177617127,2503.24519710828,2.24586009581551E-09,2.10526315789474E-10,0.00033472401556,2.11872553157015E+022
Despina,FALSE,52526,0,0,0.0001,0.07,1,0.023,0,33,0,0,0,90 x 74 x 64,0.33466,0,28/07/1989,2E+018,NA,Secondary,Neptune,NA,NA,NA,13.2577199862925,2386.38959753265,2.24586009581551E-09,1.05263157894737E-09,0.000351114623184,9.62765713840034E+022
Galatea,FALSE,61953,0,0,0.0001,0.05,1,0.03,0,33,0,0,0,102 x 92 x 72,0.42875,0,28/07/1989,2E+018,NA,Secondary,Neptune,NA,NA,NA,11.2403757687279,2023.26763837102,2.24586009581551E-09,1.05263157894737E-09,0.000414130225986,6.92061343586606E+022
Larissa,FALSE,73548,0,0,0.0014,0.2,1,0.034,0,33,0,0,0,108 x 102 x 84,0.55465,0,24/05/1981,5E+018,NA,Secondary,Neptune,NA,NA,NA,9.46830641213901,1704.29515418502,2.24586009581551E-09,2.63157894736842E-09,0.000491638013669,1.22763015653766E+023
Proteus,FALSE,117646,0,0,0.0004,0.04,1,0.075,0,33,0,0,0,220 x 208 x 202,1.12232,0,16/06/1989,5E+019,NA,Secondary,Neptune,NA,NA,NA,5.91924077316696,1065.46333917005,2.24586009581551E-09,2.63157894736842E-08,0.000786414936586,4.79794153755904E+023
Halimede,FALSE,16611000,0,0,0.571,134.1,1,0.01,0,30,0,0,0,NA,1879.7,0,14/08/2002,2E+017,NA,Secondary,Neptune,NA,NA,NA,0.041922340617663,7.54602131117934,1.85608272381447E-09,1.05263157894737E-10,0.111037676688001,9.6267062057708E+016
Psamathe,FALSE,48096000,0,0,0.45,137.4,1,0,0,20,0,0,0,NA,9115.9,0,19/08/2003,2E+016,NA,Secondary,Neptune,NA,NA,NA,0.014478584497671,2.60614520958084,8.24925655028653E-10,1.05263157894737E-11,0.321501902232623,1.14828940201212E+015
Sao,FALSE,22228000,0,0,0.293,48.5,1,0.01,0,20,0,0,0,NA,2914.1,0,14/08/2002,1E+017,NA,Secondary,Neptune,NA,NA,NA,0.031328144682383,5.63906604282886,8.24925655028653E-10,5.26315789473684E-11,0.148585002553783,2.68805717855449E+016
Laomedeia,FALSE,23567000,0,0,0.424,34.7,1,0.01,0,20,0,0,0,NA,3167.9,0,13/08/2002,1E+017,NA,Secondary,Neptune,NA,NA,NA,0.029548181779607,5.31867272032927,8.24925655028653E-10,5.26315789473684E-11,0.1575356647105,2.39128134105042E+016
Neso,FALSE,49285000,0,0,0.495,132.6,1,0,0,30,0,0,0,NA,9374,0,14/08/2002,1E+017,NA,Secondary,Neptune,NA,NA,NA,0.014129491731764,2.54330851171756,1.85608272381447E-09,5.26315789473684E-11,0.329449876321,5467763945800620
Charon,FALSE,17536,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,13/04/1978,2.4E+016,NA,Secondary,Pluto,NA,NA,NA,39.7111656021898,7148.00980839416,2.24586009581551E-09,1.26315789473684E-11,0.000117220919776,1.03654806879029E+022
Nix,FALSE,48708,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,15/05/2005,2.4E+016,NA,Secondary,Pluto,NA,NA,NA,14.2969327420547,2573.44789356984,2.24586009581551E-09,1.26315789473684E-11,0.000325592869551,1.34353791147787E+021
Hydra,FALSE,64749,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,15/05/2005,2.4E+016,NA,Secondary,Pluto,NA,NA,NA,10.7549923550943,1935.89862391697,2.24586009581551E-09,1.26315789473684E-11,0.00043282033158,7.60298947947338E+020
Namaka,FALSE,39300,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,30/06/2005,2.4E+016,NA,Secondary,136108 Haumea,NA,NA,NA,17.719465648855,3189.50381679389,2.24586009581551E-09,1.26315789473684E-11,0.000262704273905,2.06378960045063E+021
Hiʻiaka,FALSE,49500,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,26/01/2005,2.4E+016,NA,Secondary,136108 Haumea,NA,NA,NA,14.0681818181818,2532.27272727273,2.24586009581551E-09,1.26315789473684E-11,0.000330887062552,1.30088864401592E+021
Dysnomia,FALSE,30000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,??/09/2005,2.4E+016,NA,Secondary,136199 Eris,NA,NA,NA,23.2125,4178.25,2.24586009581551E-09,1.26315789473684E-11,0.000200537613668,3.54166933333333E+021
Dia,FALSE,12555000,0,0,0.211,28.23,1,0,0,2,0,0,0,NA,287,0,27/12/2000,90000000000000,NA,Secondary,Jupiter,NA,NA,NA,0.055463480684986,9.98342652329749,8.24925655028653E-12,4.73684210526316E-14,0.08392499132008,75831274292753.5
S/2004 S 3,FALSE,141000,0,0,0.02,0,1,0,0,2,0,0,0,NA,0.62,0,21/06/2004,2.4E+016,NA,Secondary,Saturn,NA,NA,NA,4.93860992907801,888.949787234043,8.24925655028653E-12,1.26315789473684E-11,0.00094252678424,1.60329078014184E+020
S/2004 S 4,FALSE,140100,0,0,0,0,1,0,0,2,0,0,0,NA,0.61,0,09/09/2004,2.4E+016,NA,Secondary,Saturn,NA,NA,NA,4.97033547466096,894.660385438972,8.24925655028653E-12,1.26315789473684E-11,0.00093651065583,1.62395596904628E+020
S/2004 S 6,FALSE,140000,0,0,0.002,0.02,1,0,0,2.5,0,0,0,NA,0.61,0,28/10/2004,2.4E+016,NA,Secondary,Saturn,NA,NA,NA,4.97388928571429,895.300071428571,1.28894633598227E-11,1.26315789473684E-11,0.000935842197118,1.62627673469388E+020
S/2010 J 1,FALSE,23314335,0,0,0.32,163.2,1,0,0,1,0,0,0,NA,723.2,0,07/09/2010,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029867590047068,5.37616620847217,2.06231413757163E-12,1.26315789473684E-11,0.155846703505253,5864141693175185
S/2010 J 2,FALSE,20320000,0,0,0.307,150.4,1,0,0,0.5,0,0,0,NA,588.1,0,08/09/2010,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.034268823818898,6.16838828740158,5.15578534392908E-13,1.26315789473684E-11,0.135830810324495,7719747814495629
1 Ceres,TRUE,413690250,382620000,445410000,0.07582,10.593,2.161,0.28,510,476.2,487,455,0.9619,NA,1681.63,9.07,01/01/1801,9.39E+020,4210000000,Primary,NA,NA,0.09,8.44157494740693E-06,0.001684395994346,0.303191278982282,4.6766363513879E-07,4.9421052631579E-07,2.76534851775801,7.28709279907865E+017
6 Hebe,FALSE,362959000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,01/07/1847,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001918605131709,0.345348923707636,2.24586009581551E-09,1.26315789473684E-11,2.42623105731143,24195543442489.5
47171 Lempo,FALSE,5884000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,01/10/1999,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000118350611829,0.021303110129164,2.24586009581551E-09,1.26315789473684E-11,39.3321106274275,92067254479.4188
The Little Prince,FALSE,1190,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,01/11/1999,2.4E+016,NA,Secondary,45 Eugenia,NA,NA,NA,585.189075630252,105334.033613445,2.24586009581551E-09,1.26315789473684E-11,7.95465867549945E-06,2.25090205493962E+024
762 Pulcova,FALSE,472579673,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,03/09/1913,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001473561051789,0.265240989322027,2.24586009581551E-09,1.26315789473684E-11,3.15899999638163,14272512943504.1
4179 Toutatis,FALSE,377326000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,04/01/1989,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001845552652083,0.332199477375002,2.24586009581551E-09,1.26315789473684E-11,2.52226852049706,22388090667245.3
50000 Quaoar,FALSE,6489054000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,04/06/2002,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000107315334408,0.019316760193397,2.24586009581551E-09,1.26315789473684E-11,43.3766468041045,75698581940.6807
2867 Šteins,FALSE,353495000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,04/11/1969,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001969971286723,0.354594831610065,2.24586009581551E-09,1.26315789473684E-11,2.36296812478628,25508444123823.5
